Data Bencana,,,,,,,,,,,,,,,
No.,ID Kabupaten,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi & Dokumentasi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Rumah Terendam,Fasum Rusak,Dampak
206,3201,2/26/2022,PUTING BELIUNG,Kec. Parung Ds. Warujaya Kec. Gunung Putri Ds. Cicadas,BOGOR,JAWA BARAT,,●Dipicu hujan dengan intensitas tinggi disertai angin kencang berdampak pada tumbangnya pohon yang menimpa rumah,0,0,0,4,0,0,0
207,3604,2/26/2022,PUTING BELIUNG,Kec. Cinangka Ds. Kamasan,SERANG,BANTEN,,●dipicu akibat hujan dengan intensitas tinggi yang mengakibatkan bagian atap sekolah SD Negeri Muncang ambruk,0,0,0,0,0,1,0
208,3510,2/25/2022,PUTING BELIUNG,Kec. Songgon Ds. Bedewang,BANYUWANGI,JAWA TIMUR,,●Dipicu akibat terjadinya hujan intensitas sedang hingga lebat di wilayah hulu sehingga mengakibatkan banjir di beberapa wilayah Kabupaten Banyuwangi,0,0,0,13,0,0,1
209,3201,2/25/2022,PUTING BELIUNG,Kec. Rumpin  Ds. Kampung sawah,BOGOR,JAWA BARAT,,Dipicu oleh curah hujan yang cukup tinggi Disertai angin kencang,0,0,0,1,0,0,0
210,3509,2/25/2022,PUTING BELIUNG,Kec. Pakusari Ds. Bedadung Kec. Sumbersari Ds. Antirogo,JEMBER,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,2,0,0,0
211,3301,2/25/2022,PUTING BELIUNG,Kec. Jeruklegi Ds. Cilibang,CILACAP,JAWA TENGAH,,Dipicu oleh intensitas hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
212,1613,2/24/2022,PUTING BELIUNG,Kec. Rupit Ds. Lubuk Rumbai,MUSI RAWAS UTARA,SUMATERA SELATAN,,Dipicu oleh intensitas hujan yang cukup tinggi disertai angin kencang menyebabkan pohon tumbang menimpa rumah,0,0,0,1,0,0,0
213,6310,2/24/2022,PUTING BELIUNG,Kec. Simpang Empat Kel. Tungkaran Pangeran,TANAH BUMBU,KALIMANTAN SELATAN,,Dipicu oleh intensitas hujan yang cukup tinggi disertai angin kencang,0,0,0,10,0,1,1
214,1804,2/23/2022,PUTING BELIUNG,Kec. Marga Sekampung Ds. Girimulyo,LAMPUNG TIMUR,LAMPUNG,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,42,0,0,1
215,3328,2/23/2022,PUTING BELIUNG,Kec. Warureja Desa Kedungjati,TEGAL,JAWA TENGAH,,●Akibat hujan dengan intensitas tinggi yang cukup lama disertai angin kencang,0,0,0,7,0,0,0
216,3201,2/23/2022,PUTING BELIUNG,Kec. Citeureup  Ds. Pasirmukti Kec. Ciomas Ds. Laladon,BOGOR,JAWA BARAT,,Dipicu oleh curah hujan yang cukup tinggi Disertai angin kencang,0,0,0,2,0,0,0
217,3301,2/23/2022,PUTING BELIUNG,Kec. Kesugihan Ds. Menganti,CILACAP,JAWA TENGAH,,Dipicu oleh intensitas hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
218,3301,2/23/2022,PUTING BELIUNG,Kec. Kesugihan Ds.  Kesugihan Kidul,CILACAP,JAWA TENGAH,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,2,0,0,0
219,3215,2/23/2022,PUTING BELIUNG,Kec. Majalaya Ds. Bangle Kec. Kota Baru Ds. Cikampek Utara Kec. Lemahabang Ds. Lemahmukti Kec. Cilamaya Kulon Ds. Sukamulya Kec. Tirtamulya Ds. Karangjaya,KARAWANG,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin  kencang,0,0,0,19,0,0,1
220,3213,2/23/2022,PUTING BELIUNG,Kec. Cijambe Ds. Cikadu,SUBANG,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin  kencang,0,0,0,0,0,0,0
221,3208,2/23/2022,PUTING BELIUNG,Kec. Cibingbin Ds. Bantar Panjang,KUNINGAN,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,1,0,0,0,0,0,0
222,1605,2/23/2022,PUTING BELIUNG,Kec. STL Ulu Terawas  Ds.Sumber Karya  Ds. Paduraksa,MUSI RAWAS,SUMATERA SELATAN,,●Hujan disertai angin kencang yang mengguyur wilayah Kabupaten Musi Rawas mengakibatkan beberapa rumah dan pohon tumbang di Desa Sumberkarya dan Paduraksa Kecamatan Stl Ulu Terawas,0,0,3,73,0,0,1
223,3278,2/22/2022,PUTING BELIUNG,Kec. Kawalu Ds. Gunung Tandala,KOTA TASIKMALAYA,JAWA BARAT,,●hujan disertai angin kencang,0,0,0,0,0,0,0
224,3403,2/22/2022,PUTING BELIUNG,Kec. Kapanewon Kel. Sambirejo Kel. Semanu Kel. Ngampo Kel. Cempluk Kel. Jelok  Kel. Jonge Kel. Kuwangen Lor Kel. Kuwangen Kidul,GUNUNGKIDUL,DI YOGYAKARTA,,●Hujan disertai Angin Kencang,0,0,6,510,0,13,1
225,8272,2/22/2022,PUTING BELIUNG,Kec. Tidore Selatan Ds.Toloa Kec. Tidore Timur  Kel. Doyado,KOTA TIDORE KEPULAUAN,MALUKU UTARA,,●hujan disertai angin kencang,0,0,0,2,0,1,0
226,7314,2/22/2022,PUTING BELIUNG,Kec. Pitu Riase Ds. Botto Kec. Pitu Riawa Ds. Dongi Kec.  Watang Pulu Ds. Uluale Kec. Dua Pitue Ds. Bila Ds. Anabanna Ds. Wanio,SIDENRENG RAPPANG,SULAWESI SELATAN,,●hujan disertai angin kencang,0,0,0,87,0,0,1
227,1117,2/22/2022,PUTING BELIUNG,Kec. Bukit Ds. Karang Rejo,BENER MERIAH,ACEH,,●Akibat cuaca buruk yang melanda wilayah Kabupaten Bener Meriah,0,0,0,5,0,0,0
228,6203,2/22/2022,PUTING BELIUNG,Kec. Mantangai Ds. Mantangai Tengah,KAPUAS,KALIMANTAN TENGAH,,●Hujan lebat disertai angin kencang,0,0,0,11,0,0,1
229,9171,2/22/2022,PUTING BELIUNG,Distrik. Kep Sorong Kel. Doom Barat Kel. Doom Timur,KOTA SORONG,PAPUA BARAT,,●angin kencang  disertai dengan gelombang tinggi,0,0,0,0,0,0,0
230,8102,2/22/2022,PUTING BELIUNG,Kec. Kei Besar Selatan,MALUKU TENGGARA,MALUKU,,●Angin kencang disertai gelombang tinggi,0,0,0,11,0,0,1
231,3212,2/22/2022,PUTING BELIUNG,Kec. Gantar Ds. Mekarjaya,INDRAMAYU,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,103,0,0,1
232,3210,2/22/2022,PUTING BELIUNG,Kec. Lemahsugih Ds. Kalapadua Ds. Paderek Ds. Margajaya Ds. Sukajadi Kec. Bantarujeg Ds. Gununglarang,MAJALENGKA,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin  kencang,0,0,0,5,0,0,0
233,6204,2/22/2022,PUTING BELIUNG,Kec. Dusun Selatan Kel. Hilir Sper Kel. Buntok,BARITO SELATAN,KALIMANTAN TENGAH,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,20,0,1,1
234,7316,2/21/2022,PUTING BELIUNG,Kec. Maiwa Ds. Boyya,ENREKANG,SULAWESI SELATAN,,●Cuaca ekstrem,0,0,0,0,0,0,0
235,1804,2/21/2022,PUTING BELIUNG,Kec. Waway Karya Ds.Karang Anom,LAMPUNG TIMUR,LAMPUNG,,●hujan disertai angin kencang,0,0,0,1,0,0,0
236,3207,2/21/2022,PUTING BELIUNG,Kec. Cipaku Ds. Sukawening Ds. Jalatrang Kec. Sadanyana Ds. Tanjungsari Kec. Tambaksari Ds. Sukasari,CIAMIS,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,4,0,0,0
237,1613,2/21/2022,PUTING BELIUNG,Kec. Rawas Ulu  Ds. Teladas,MUSI RAWAS UTARA,SUMATERA SELATAN,,●Cuaca Ekstrem dan angin kencang,0,0,0,46,0,0,1
238,1707,2/21/2022,PUTING BELIUNG,Kec.  Lebong Sakti Ds. Tabeak Kauk,LEBONG,BENGKULU,,●Hujan dengan intensitas tinggi disertai angin kencang,0,0,0,3,0,0,0
239,3314,2/21/2022,PUTING BELIUNG,Kec. Karangmalang  Ds. Turi Ds. Guworejo Ds. karangmalang  Kec. Sidoharjo Kec. Mondokan Ds. Tempelrejo Ds. Mondokan  Kec. Sragen  Ds. Tangkil  Kec. Kedawung  Ds. Bendungan,SRAGEN,JAWA TENGAH,,"●Dipicu hujan dengan intensitas sedang - tinggi, yang mengakibatkan beberapa pohon tumbang",1,0,1,3,0,0,0
240,3515,2/21/2022,PUTING BELIUNG,Kec. Krembung Ds. Mojoruntut Ds. Ploso Kec. Taman  Kel. Kalijaten Ds. Bringin Bendo Kel. Sepanjang Ds. Krembangan,SIDOARJO,JAWA TIMUR,,●Dipicu hujan dengan intensitas tinggi,0,0,0,24,0,1,1
241,3518,2/21/2022,PUTING BELIUNG,Kec. Bangor Ds. KarangTengah Ds. Banaran Kulon Ds. Ngumpul Ds. Paron Ds. Selorejo Kec. Prambon Ds. Sugihwaras Kec. Baron Kec. ngronggot Ds. klurahan  Kec. Rejoso Ds.Sidokare  Ds. Kerep Kec. Pace Ds. Pacewetan Ds. Sanan Kec. Najuk kota Kel. Bagadung,NGANJUK,JAWA TIMUR,,Hujan Intesitas Tinggi di wilayah Kabupaten nganjuk pada tanggal 21 Februari 2022 pukul 14.25 WIB selama 1 jam terjadi hujan lebat yang disertai angin kencang dan butiran es,0,0,0,10,0,0,1
242,3519,2/21/2022,PUTING BELIUNG,Kec Kebonsari Ds. Sukorejo Ds. Pucanganom Ds. Tambakmas Kec. Dolopo Ds. Doho,MADIUN,JAWA TIMUR,,Hujan Intensitas Ringan-Sedang yang disertai Angin Kencang mengakibatkan,0,0,0,8,0,0,0
243,1603,2/20/2022,PUTING BELIUNG,Kec. Muara Belida. Ds. Putera tani,MUARA ENIM,SUMATERA SELATAN,,"Telah terjadi hujan deras disertai angin kencang di Dusun II Desa Patra Tani Kecamatan Muara Belida pada hari Minggu, 20 Februari 2022",0,0,0,5,0,0,0
244,1275,2/20/2022,PUTING BELIUNG,Kec. Medan Amplas Kel. Harjosari Kec. Medan Johor Kel. Pangkalan Mansyur Kec. Medan  Kel. Sari Rejo,KOTA MEDAN,SUMATERA UTARA,,Dipicu  Hujan Lebat dan Angin Kencang.,0,0,0,0,0,0,0
245,1608,2/20/2022,PUTING BELIUNG,Kec. Muaradua Kisam Ds. Muaradua Kisam Kec. Tiga Dhaji Ds. Karang Pendeta,OGAN KOMERING ULU SELATAN,SUMATERA SELATAN,,Dipicu hujan dengan intensitas sedang-tinggi disertai hujan,0,0,0,4,0,0,0
246,3318,2/20/2022,PUTING BELIUNG,Kec. Wedarijaksa Ds. Kepoh  Ds. Tlogo Harum  Ds. Tluwuk,PATI,JAWA TENGAH,,Dipicu hujan dengan intensitas tinggi disertai Angin kencang,0,0,0,0,0,2,0
247,3314,2/20/2022,PUTING BELIUNG,Kec. Kedawung Desa Wonokerso Desa Bendungan Kec.Gondang Desa Tunggul,SRAGEN,JAWA TENGAH,,Dipicu hujan dengan intensitas sedang-tinggi disertai Angin kencang,0,0,0,12,0,0,1
248,3214,2/20/2022,PUTING BELIUNG,Kec. Cibatu Ds.Cipancur,PURWAKARTA,JAWA BARAT,,●Hujan Intensitas Tinggi,0,0,0,29,0,0,1
249,3201,2/20/2022,PUTING BELIUNG,Kec. Ciseeng Ds. Cibeuteung,BOGOR,JAWA BARAT,,Dipice hujan dengan intensitas tinggi disertai angin kencang yang cukup lama mengakibatkan pohon tumbang,0,0,0,2,0,0,0
250,1607,2/20/2022,PUTING BELIUNG,Kec. Rantau Bayur Desa Sungai Pinang,BANYUASIN,SUMATERA SELATAN,,Terjadi angin puting beliung disertai hujan,0,0,0,7,0,1,0
251,3521,2/20/2022,PUTING BELIUNG,Kec. Karangjati Desa. Dungmiri,NGAWI,JAWA TIMUR,,: Telah terjadi hujan disertai angin kencang pada pukul 16.50 WIB menyebabkan pohon tumbang,0,0,0,1,0,0,0
252,3302,2/19/2022,PUTING BELIUNG,Kec. Cilongok Ds.  Sokawera,BANYUMAS,JAWA TENGAH,,Dipicu hujan dengan intensitas sedang-tinggi dan disusul dengan adanya Angin Kencang,0,0,0,3,0,0,0
253,3307,2/19/2022,PUTING BELIUNG,Kec. Wonosobo Kel. Mlipak,WONOSOBO,JAWA TENGAH,,dipicu oleh Hujan Intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,8,0,0,0
254,3301,2/19/2022,PUTING BELIUNG,Kec. Kesugihan Ds. Menganti,CILACAP,JAWA TENGAH,,dipicu oleh Hujan Intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,8,0,0,0
255,3402,2/19/2022,PUTING BELIUNG,Kec. Bantul Kel. Bantul Kel. Trirenggo Kec. Jetis Kel. Sumberagung Kel. Patalan\,BANTUL,DI YOGYAKARTA,,dipicu oleh Hujan Intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,1,36,0,0,1
256,1275,2/18/2022,PUTING BELIUNG,Kec. Medan Belawan Kel.  Belawan Bahari,KOTA MEDAN,SUMATERA UTARA,,Dipicu oleh curah hujan dengan intensitas tinggi disertai angin kencang,0,0,0,1,0,0,0
257,3305,2/18/2022,PUTING BELIUNG,Kec. Buluspesantren Ds. Banjurmukadan,KEBUMEN,JAWA TENGAH,,Dipicu oleh curah hujan dengan intensitas tinggi disertai angin kencang,0,0,0,1,0,0,0
258,3529,2/18/2022,PUTING BELIUNG,Kec. Kota  Ds. Bangkal,SUMENEP,JAWA TIMUR,,Dipicu oleh curah hujan dengan intensitas tinggi disertai angin kencang,0,0,0,1,0,0,0
259,3217,2/17/2022,PUTING BELIUNG,Kec. Cisarua Ds. Cipada,BANDUNG BARAT,JAWA BARAT,,Dipicu oleh Hujan Intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,2,0,0,0
260,3201,2/17/2022,PUTING BELIUNG,Kec. Citereup  Ds. Hambalang,BOGOR,JAWA BARAT,,Dipicu oleh hujan dengan intensitas tinggi disertai angin kencang,0,0,0,1,0,0,0
261,3402,2/17/2022,PUTING BELIUNG,Kec. Banguntapan Kel. Baturetno Kec. Bantul Kel. Palbapang Kec. Imogiri Kel. Imogiri Kel. Wukrisari Kec. Jetis Kel. Canden Kec. Pajangan Kel. Sendangsari Kec. Pandak Kel. Gilangharjo Kec. Pleret Kel. Bawuran Kel. Segoroyoso Kel. Wonolelo Kec. Pundong Kel. Srihardono Kec. Sedayu Kel. Argosari Kel. Argomulyo Kec. Sewon Kel. Timbulharjo,BANTUL,DI YOGYAKARTA,,Dipicu oleh cuaca ekstrim di wilayah kab. Bantul,0,0,0,0,0,0,0
262,3201,2/16/2022,PUTING BELIUNG,Kec. Bojonggede Kel. Pabuaran,BOGOR,JAWA BARAT,,Dipicu oleh hujan dengan intensitas tinggi dan dalam  durasi yang cukup lama disertai angin kencang mengakibatkan longsor TPT kalibaru,0,0,0,1,0,0,0
263,1219,2/16/2022,PUTING BELIUNG,Kec. Lima Puluh Pesisir Ds. Prupuk Kec. Medang Deras Ds. Tanjung Segoni,BATU BARA,SUMATERA UTARA,,●hujan disertai angin kencang,0,0,0,0,0,0,0
264,1275,2/16/2022,PUTING BELIUNG,Kec. Medan Belawan Kel. Belawan I,KOTA MEDAN,SUMATERA UTARA,,●Intensitas Hujan Lebat dan Angin Kencang,0,0,0,0,0,0,0
265,3324,2/16/2022,PUTING BELIUNG,Kec. Boja Ds. Ngabean,KENDAL,JAWA TENGAH,,●dipicu akibat hujan dengan intensitas lebat disertai angin kencang yang terjadi di wilayah Kec. Boja,0,0,1,26,0,0,1
266,1307,2/16/2022,PUTING BELIUNG,Kec. Tanjung Mutiara Nagari Tiku Selatan Nagari Persiapan Durian Kepeh Darusaalam Kec. Labuk Basung Nagari Kampung Pinang Nagari Lubuk Basung,AGAM,SUMATERA BARAT,,●Dipicu akibat terjadinya Angin kencang di wilayah Kab. Agam dan menyebabkan pohon tumbang dan menimpa rumah warga,0,0,0,4,0,0,0
267,3509,2/16/2022,PUTING BELIUNG,Kec. Bangsalsari Ds.  Petung,JEMBER,JAWA TIMUR,,"●Dipicu akibat angin kencang yang terjadi di wilayah Bangsalsari, Rambipuji, dan Balung",0,0,0,3,0,0,0
268,3275,2/15/2022,PUTING BELIUNG,Kec. Rawalumbu Kel. Bojong,KOTA BEKASI,JAWA BARAT,,●Dipicu akibat terjadinya Angin Puting Beliung yang terjadi di wilayah Kota Bekasi,0,0,0,1,0,0,0
269,3216,2/15/2022,PUTING BELIUNG,Kec. Tambun Utara Kel. Srijaya Kec. Babelan Kel. Babelankota Kel. Bunibakti,BEKASI,JAWA BARAT,,●Dipicu akibat terjadinya Angin Puting Beliung yang terjadi di wilayah Kab. Bekasi,0,0,0,17,0,1,1
270,1275,2/15/2022,PUTING BELIUNG,Kec. Medan Sunggal Kel. Sunggal Kec. Medan Labuhan Kel. Pekan Labuhan,KOTA MEDAN,SUMATERA UTARA,,●dipicu akibat angin kencang yang terjadi di wilayah Kec. Medan Sunggal dan Medan Labuan,0,0,0,0,0,0,0
271,3502,2/12/2022,PUTING BELIUNG,Kec. Sukorejo  Ds. Sragi,PONOROGO,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
272,3509,2/12/2022,PUTING BELIUNG,Kec. Kalisat Ds. Kalisat,JEMBER,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
273,3308,2/12/2022,PUTING BELIUNG,Kec. Mungkid Ds. Paremono,MAGELANG,JAWA TENGAH,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,1,1,0,0,0
274,7315,2/10/2022,PUTING BELIUNG,Kec. Lanrisang  Ds. Waetuoe,PINRANG,SULAWESI SELATAN,,●Dipicu hujan dengan intensitas tinggi disertai angin kencang,0,0,0,4,0,0,0
275,3202,2/10/2022,PUTING BELIUNG,Kec. Gunung Guruh Ds. Sirnaresmi Kec. Ciemas Ds. Tamanjaya,SUKABUMI,JAWA BARAT,,●dipicu akibat angin kencang yang terjadi di wilayah Kec. Gunungguruh dan Kec. Ciemas dan mengakibatkan pohon tumbang,0,0,5,3,0,1,0
276,3201,2/10/2022,PUTING BELIUNG,Kec. Cibungbulang Ds. Situ Udik,BOGOR,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
277,3507,2/9/2022,PUTING BELIUNG,Kec. Tumpang Desa Slamet,MALANG,JAWA TIMUR,,Dipicu hujan disertai angin kencang,0,0,0,10,0,0,1
278,3301,2/9/2022,PUTING BELIUNG,Kec. Bantarsari Ds. Bulaksari,CILACAP,JAWA TENGAH,,●Dipicu hujan dengan intensitas tinggi disertai angin kencang,0,0,0,21,0,0,1
279,3202,2/9/2022,PUTING BELIUNG,Kec. Pelabuhan Ratu Ds. Pelabuhan Ratu,SUKABUMI,JAWA BARAT,,●dipicu akibat hujan disertai angin kencang yang terjadi di wilayah Kec. Pelabuhanratu dan menyebabkan rumah rusak,0,0,0,11,0,0,1
280,3201,2/9/2022,PUTING BELIUNG,Kec. Cijeruksss Ds. Cibalung,BOGOR,JAWA BARAT,,Dipicu hujan deras disertai angin kencang dan kondisi bangunan yang sudah rapuh mengakibatkan 1 unit rumah ambruk,0,0,0,1,0,0,0
281,3301,2/9/2022,PUTING BELIUNG,Kec. Adipala Desa Wlahar,CILACAP,JAWA TENGAH,,Pada pukul 17.30 wib cuaca mendung dan angin kencang yang menyebabkan pohon tumbang dan berakibat menimpa mushola,0,0,0,0,0,1,0
282,7403,2/9/2022,PUTING BELIUNG,Kec. Bondoala Ds.  Rambukongga,KONAWE,SULAWESI TENGGARA,,sekitar pukul 14.10 Wita sebelum hujan turun tiba-tiba  angin kencang datang dan menyebabkan dapur rumah pak ilyas langsung runtuh,0,0,0,1,0,0,0
283,3604,2/9/2022,PUTING BELIUNG,Kec. Cinangka  Ds. Umbul Tanjung,SERANG,BANTEN,,Dipicu hujan disertai angin kencang,0,0,0,5,0,0,0
284,3303,2/8/2022,PUTING BELIUNG,Kec. Kertanegara Ds. Karangasem,PURBALINGGA,JAWA TENGAH,,Dipicu Hujan deras dengan intensitas tinggi disertai angin kencang,0,0,0,1,0,0,0
285,3215,2/8/2022,PUTING BELIUNG,Kec. Rengasdengklok Desa Rengasdengklok Selatan,KARAWANG,JAWA BARAT,,Pada sore hari d wilayah kecamatan Rengasdengklok terjadi hujan dan angin kencang,0,0,0,2,0,0,0
286,1971,2/8/2022,PUTING BELIUNG,Jl. Bawal Rt. 02 Rw. 001 Kel. Ampui Kec. Pangkalbalam,KOTA PANGKALPINANG,KEPULAUAN BANGKA BELITUNG,,,0,0,0,3,0,0,0
287,3201,2/8/2022,PUTING BELIUNG,Kec. Cigombong Ds. Pasir Jaya,BOGOR,JAWA BARAT,,Dipicu hujan dengan intensitas yang tinggi disertai angin kencang,0,0,0,1,0,0,0
288,3215,2/8/2022,PUTING BELIUNG,kec jayakerta DS. kampung sawah Kec. Kutawaluya Ds. Kutawaluya kec. Pakisjaya Ds. Tanjung Bungin Kec. Kutawaluya Ds.Tanjung Bungin Kec. Jayakerta Ds.Kampung Sawah Kec. Pakisjaya Ds. Kutakarya,KARAWANG,JAWA BARAT,,"Dipicu hujan deras disertai dengan angin, sehingga menyebabkan satu rumah roboh",0,0,0,3,0,0,0
289,3604,2/8/2022,PUTING BELIUNG,Kec. Mancak  Ds. Waringin,SERANG,BANTEN,,"Sejak Selasa, 08/02/22 pukul 15:30 WIB terjadi Hujan dengan intensitas sedang disertai angin kencang",0,0,0,1,0,0,0
290,3323,2/8/2022,PUTING BELIUNG,Kec. Kedu Ds. Bandung Gede Ds. Kabunan,TEMANGGUNG,JAWA TENGAH,,Dipicu Hujan deras dengan intensitas tinggi disertai angin kencang,0,0,0,1,0,0,0
291,3323,2/7/2022,PUTING BELIUNG,Kec. Kedu Ds. Bandung gede,TEMANGGUNG,JAWA TENGAH,,Dipicu hujan dengan intensitas yang tinggi disertai angin kencang,0,0,0,2,0,0,0
292,3202,2/7/2022,PUTING BELIUNG,Kec. Parakansalak Ds. Parakansalak,SUKABUMI,JAWA BARAT,,Dipicu hujan disertai angin kencang,0,0,0,1,0,0,0
293,3327,2/7/2022,PUTING BELIUNG,Kec.  Pemalang Kel. Pelutan,PEMALANG,JAWA TENGAH,,●Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,3,0,0,0
294,3201,2/7/2022,PUTING BELIUNG,Kec.  Caringin  Ds. Pancawati  Kec. Cigombong  Ds. Ciburuy,BOGOR,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,8,0,0,0
295,3315,2/7/2022,PUTING BELIUNG,Kec.  Tegowanu  Ds. Sukorejo  Kec. Gubug  Ds. Tambakan,GROBOGAN,JAWA TENGAH,,●Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,3,0,0,0
296,3515,2/7/2022,PUTING BELIUNG,Kec.  Tanggulangin Ds. Kludan Ds. Ketegan  Ds. Kedensari,SIDOARJO,JAWA TIMUR,,●Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,19,0,0,1
297,3509,2/6/2022,PUTING BELIUNG,Kec.  Patrang Kel. Patrang Kel. Gebang Kec. Kaliwates Kel. Jember Kidul Kec. Sukorambi Kel. Sukorambi,JEMBER,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,1,5,0,1,0
298,1306,2/6/2022,PUTING BELIUNG,Kec.  Kudun Gantiang V Koto Timur Ds. Parit,PADANG PARIAMAN,SUMATERA BARAT,,●Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
299,3505,2/6/2022,PUTING BELIUNG,Kec.  Nglegok Ds. Kedawung,BLITAR,JAWA TIMUR,,●Dipicu oleh Hujan lebat disertai angin kencang yang terjadi sejak pukul 13.00 WIB di Wilayah Kec. Nglegok,0,0,0,1,0,0,0
300,3201,2/6/2022,PUTING BELIUNG,Kec. Nanggung Ds. Bantar karet Kec. Sukajaya Ds. Pasir Madang Kec.  Cijeruk Ds. Palasari,BOGOR,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,31,0,0,1
301,3310,2/6/2022,PUTING BELIUNG,Kec. Bayat  Ds. Krakitan Ds. Jotangan  Ds. Dukuh Kec. Klaten Tengah   Ds. Jomboran,KLATEN,JAWA TENGAH,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,2,0,0,0
302,7301,2/6/2022,PUTING BELIUNG,Kec.  Bontosikuyu Ds. Patilereng,SELAYAR,SULAWESI SELATAN,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang mengakibatkan pohon tumbang menimpa rumah,0,0,0,1,0,0,0
303,3506,2/6/2022,PUTING BELIUNG,Kec.  Puncu Ds. Wonorejo,KEDIRI,JAWA TIMUR,,●Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang menyebabkan 1 pohon tumbang menimpa 1 unit fasum,1,0,2,0,0,0,0
304,3301,2/5/2022,PUTING BELIUNG,Kec. Patimuan  Ds. Rawaapu  Kec. Cilacap Tengah Kel. Gunung Simping,CILACAP,JAWA TENGAH,,●dipicu akibat hujan disertai angin kencang yang terjadi di wilayah Desa Rawaapu,0,0,0,2,0,0,1
305,3604,2/5/2022,PUTING BELIUNG,Kec. Ciomas Ds. Panyaungan,SERANG,BANTEN,,●dipicu akibat angin kencang yang terjadi di wilayah Kec. Ciomas,0,0,0,1,0,0,0
306,3318,2/5/2022,PUTING BELIUNG,Kec. Gabus Ds. Sugihrejo,PATI,JAWA TENGAH,,●dipicu akibat hujan disertai angin puting beliung yang terjadi di wilayah Kec. gabus menyebabkan beberapa unit rumah rusak dan lahan pertanian padi terdampak,0,0,0,0,0,0,0
307,3523,2/5/2022,PUTING BELIUNG,Kec.  Widang Ds. Mrutuk,TUBAN,JAWA TIMUR,,Dipicu oleh intensitas hujan yang cukup tinggi disertai angin kencang,0,0,0,11,0,0,1
308,3303,2/4/2022,PUTING BELIUNG,Kec.  Bukateja Ds. Karanggedang,PURBALINGGA,JAWA TENGAH,,●Curah hujan yang tinggi disertai Angin Kencang,0,0,1,0,0,0,0
309,3278,2/4/2022,PUTING BELIUNG,Kec. Cipedes Ds. Nagarasari,KOTA TASIKMALAYA,JAWA BARAT,,●dipicu akibat angin kencang yang terjadi di Kec. Cipedes dan menyebabkan rumah rusak sedang,0,0,0,1,0,0,0
310,3507,2/4/2022,PUTING BELIUNG,Kec. Jabung   Ds. Sidorejo,MALANG,JAWA TIMUR,,●hujan disertai angin kencang,0,0,0,3,0,0,0
311,3213,2/4/2022,PUTING BELIUNG,Kec. Kalijati Ds. Banggalamulya,SUBANG,JAWA BARAT,,●dipicu akibat hujan dengan intensitas sedang hingga lebat disertai angin kencang di wilayah Kec. Kalijati,0,0,0,40,0,0,1
312,7318,2/3/2022,PUTING BELIUNG,Kec.  Saluputti Ds. Lembang Rea,TANA TORAJA,SULAWESI SELATAN,,●hujan disertai angin kencang,0,0,0,0,0,0,0
